persona_id,persona,engaging,coherence,positive,sum,e+c,,,engaging,coherence,positive,sum,e+c
1340,my favorite show is tom and jerry .,0.264436748,0.717150163,0.661093824,1.642680736,0.981586911,,,,,,,
1341,my favorite singer is britney spears .,0.240926914,0.725793895,0.662930271,1.629651081,0.96672081,,,,,,,
1342,my favorite singer is jacob sartorius .,0.290423179,0.752647547,0.694394447,1.737465173,1.043070726,,,,,,,
1343,my favorite singer is jess greenberg .,0.253152352,0.743171816,0.691537619,1.687861787,0.996324168,,,,,,,
1344,my favorite singer is kid rock .,0.244322736,0.737900579,0.74484533,1.727068645,0.982223315,,,,,,,
1345,my favorite song is barbie girl .,0.240715947,0.740121152,0.676611908,1.657449008,0.980837099,,,,,,,
1346,my favorite song is california love .,0.224990782,0.700581349,0.776815078,1.702387209,0.925572131,,,,,,,
1347,my favorite spanish word is trabajo .,0.309575523,0.771409766,0.663973859,1.744959148,1.080985289,,,,,,,
1348,my favorite store is american eagle .,0.335741274,0.728023174,0.674027081,1.737791529,1.063764448,,,,,,,
1349,my favorite store to shop at is costco .,0.401333632,0.661079096,0.712875037,1.775287765,1.062412728,,,,,,,
1350,my favorite team is the raptors .,0.225989093,0.657998427,0.653920101,1.537907621,0.88398752,,,,,,,
1351,my favorite team is the washington nationals .,0.245571052,0.672232557,0.733531419,1.651335028,0.917803608,,,,,,,
1352,my favorite thing to do is float the river .,0.233147946,0.676257967,0.725717175,1.635123087,0.909405913,,,,,,,
1353,my favorite thing to do is research race cars in my free time .,0.381514547,0.695398612,0.661082553,1.737995711,1.076913159,,,,,,,
1354,my favorite thing to do is sleep .,0.288502361,0.695767887,0.678559944,1.662830192,0.984270248,,,,,,,
1355,my favorite toy as a child as my lite brite .,0.280053483,0.758537969,0.722447795,1.761039247,1.038591451,,,,,,,
1356,my favorite tv show is dancing with the stars .,0.281519882,0.693767875,0.690418624,1.665706381,0.975287758,,,,,,,
1357,my favorite tv show is rick and morty .,0.284812468,0.729155173,0.656978045,1.670945686,1.013967641,,,,,,,
1358,my favorite tv show is silicon valley .,0.255463323,0.708087384,0.653221129,1.616771836,0.963550706,,,,,,,
1359,my favorite tv shows are forensic files and jeopardy .,0.232843727,0.650404675,0.630304021,1.513552423,0.883248402,,,,,,,
1360,my favorite writer is nicholas sparks .,0.308267764,0.735047719,0.692768715,1.736084198,1.043315483,,,,,,,
1361,my favourite artist is travis scott .,0.276977528,0.757595546,0.67406533,1.708638404,1.034573074,,,,,,,
1362,my favourite band is kings of leon .,0.243300181,0.731968896,0.682937684,1.658206761,0.975269077,,,,,,,
1363,my favourite food is shawarma .,0.286142392,0.721911979,0.701956313,1.710010684,1.008054371,,,,,,,
1364,my favourite skater is rob dryden .,0.285052535,0.724545845,0.674053209,1.683651589,1.00959838,,,,,,,
1365,my feet smell .,0.346239022,0.776199485,0.587483575,1.709922082,1.122438507,,,,,,,
1366,my friend likes cartoons like south park .,0.256459758,0.714267028,0.65069157,1.621418355,0.970726785,,,,,,,
1367,my friend once bought me a car .,0.378539628,0.777955417,0.611913899,1.768408944,1.156495045,,,,,,,
1368,my friends like watching it to .,0.333020194,0.714443155,0.620540211,1.66800356,1.047463349,,,,,,,
1369,my girlfriend is 6 months pregnant .,0.342549236,0.744480404,0.543857309,1.63088695,1.087029641,,,,,,,
1370,my girlfriend lives in salt lake city .,0.36028788,0.759908223,0.575807571,1.696003674,1.120196103,,,,,,,
1371,my glasses are held together by tiger printed duct tape .,0.361464692,0.774164933,0.568423878,1.704053504,1.135629625,,,,,,,
1372,my grand children mean the world to me .,0.293833707,0.765016321,0.688459876,1.747309903,1.058850027,,,,,,,
1373,my grandchildren range in age from 30 to 7 .,0.29152455,0.739585885,0.577450269,1.608560703,1.031110434,,,,,,,
1374,my grandma is from denmark .,0.377337267,0.749777653,0.577992092,1.705107012,1.127114919,,,,,,,
1375,my grandma likes to make pizza with me .,0.257325612,0.718024819,0.682674919,1.65802535,0.975350431,,,,,,,
1376,my grandma raised me .,0.316465258,0.772141624,0.602079605,1.690686487,1.088606882,,,,,,,
1377,my grandmother lives in my guesthouse .,0.333741598,0.771012189,0.561838858,1.666592645,1.104753787,,,,,,,
1378,my grandparents are dead .,0.34757141,0.774883854,0.528472855,1.650928119,1.122455264,,,,,,,
1379,my hair is as red as the sunset .,0.309350521,0.75893972,0.609740116,1.678030357,1.068290241,,,,,,,
1380,my heart hurts from a broken relationship .,0.340478472,0.760220989,0.458039264,1.558738725,1.100699461,,,,,,,
1381,my hiking boots are pink .,0.322829729,0.735845519,0.664118425,1.722793673,1.058675248,,,,,,,
1382,my hobbies include pillaging and fine dining .,0.31963887,0.697656093,0.626490473,1.643785436,1.017294964,,,,,,,
1383,my hobbies include rock collecting and making macaroni art .,0.29584604,0.690339104,0.702225246,1.68841039,0.986185144,,,,,,,
1384,my hobby creating houses out of matches .,0.330460572,0.720325104,0.687264132,1.738049808,1.050785676,,,,,,,
1385,my horse never talks back to me .,0.293789517,0.728527018,0.53904006,1.561356596,1.022316535,,,,,,,
1386,my house is located in the countryside .,0.363487285,0.770763689,0.562396092,1.696647066,1.134250974,,,,,,,
1387,my house is paid for .,0.373861784,0.762767445,0.573281684,1.709910913,1.136629229,,,,,,,
1388,my husband died last year .,0.33294148,0.755892318,0.514324458,1.603158255,1.088833798,,,,,,,
1389,my husband in an engineer .,0.364822401,0.754904645,0.63621899,1.755946036,1.119727046,,,,,,,
1390,my husband is 20 years older than me .,0.355737992,0.748456841,0.558238734,1.662433567,1.104194833,,,,,,,
1391,my husband is a cop .,0.329519183,0.713210965,0.542635683,1.585365832,1.042730148,,,,,,,
1392,my husband is a firefighter .,0.343479573,0.726197491,0.571165694,1.640842759,1.069677065,,,,,,,
1393,my husband is a pastor .,0.32587784,0.716693559,0.59625043,1.638821829,1.042571399,,,,,,,
1394,my husband is adopted .,0.338335915,0.779182072,0.591019604,1.708537591,1.117517986,,,,,,,
1395,my husband is an author and we have twins together .,0.284152464,0.756665362,0.631118529,1.671936354,1.040817825,,,,,,,
1396,my husband is the ceo of taco bell .,0.277812616,0.745943547,0.600793367,1.62454953,1.023756163,,,,,,,
1397,my husband owns a small auto repair shop .,0.386568593,0.752045998,0.609606036,1.748220627,1.138614591,,,,,,,
1398,my husband was a salesman .,0.353426254,0.761416086,0.603574384,1.718416723,1.11484234,,,,,,,
1399,my husband will retire next year .,0.356564529,0.767157237,0.596589621,1.720311388,1.123721766,,,,,,,
1400,my husband works at a telecom .,0.366683657,0.762703969,0.579368583,1.708756209,1.129387626,,,,,,,
1401,my husband works for the government .,0.379803006,0.746473351,0.566453312,1.692729668,1.126276356,,,,,,,
1402,my idea of flirting is to stare from a distance .,0.320171867,0.738871595,0.636901316,1.695944779,1.059043463,,,,,,,
1403,my inspiration is clasical music .,0.299749126,0.75015254,0.709263697,1.759165363,1.049901666,,,,,,,
1404,my inspiration is classical music .,0.293590894,0.746160701,0.705134343,1.744885939,1.039751595,,,,,,,
1405,my inspirations are alexander mcqueen and coco chanel .,0.297036127,0.776196579,0.686269135,1.759501841,1.073232706,,,,,,,
1406,my job involves building drones .,0.29179451,0.662382235,0.512323984,1.46650073,0.954176746,,,,,,,
1407,my landlord is raising my rent .,0.406372416,0.740526987,0.481586748,1.62848615,1.146899402,,,,,,,
1408,my left knee is filled with metal .,0.371330355,0.757166401,0.55037834,1.678875097,1.128496756,,,,,,,
1409,my main transportation is my motorbike .,0.377806414,0.745696466,0.634602972,1.758105852,1.12350288,,,,,,,
1410,my major was american literature and education .,0.323827532,0.719435796,0.600807449,1.644070777,1.043263328,,,,,,,
1411,my mind is set on things above .,0.393484659,0.782629846,0.597475657,1.773590162,1.176114506,,,,,,,
1412,my mom and dad are both red headed .,0.320469182,0.745066392,0.568637749,1.634173324,1.065535575,,,,,,,
1413,my mom and dad are from japan .,0.340503105,0.773358411,0.58121887,1.695080385,1.113861515,,,,,,,
1414,my mom is a checker at the local grocery store .,0.368379919,0.753381649,0.550648079,1.672409647,1.121761568,,,,,,,
1415,my mom is a janitor .,0.390271853,0.740512608,0.520603172,1.651387632,1.130784461,,,,,,,
1416,my mom is a painter .,0.287436313,0.735277978,0.633072124,1.655786415,1.022714291,,,,,,,
1417,my mom is a palm reader in new orleans .,0.306590717,0.691583178,0.566680741,1.564854637,0.998173895,,,,,,,
1418,my mom is a professional tennis player .,0.248001453,0.71309583,0.680192497,1.64128978,0.961097283,,,,,,,
1419,my mom is an osteopath .,0.323512867,0.751688298,0.603882931,1.679084095,1.075201164,,,,,,,
1420,my mom is coming to visit me tomorrow .,0.403860003,0.746503481,0.637106073,1.787469557,1.150363484,,,,,,,
1421,my mom is the best baker in my family .,0.337767583,0.730438315,0.687941559,1.756147457,1.068205898,,,,,,,
1422,my mom raised me by herself and taught me to play baseball .,0.264453758,0.739438938,0.67105154,1.674944235,1.003892695,,,,,,,
1423,my mom taught me how to play the cello .,0.248508052,0.717827567,0.596089559,1.562425178,0.966335619,,,,,,,
1424,my mom teaches kindergarten and my dad is a tax assessor .,0.342114447,0.728777528,0.55760886,1.628500835,1.070891975,,,,,,,
1425,my mom was a hairdresser .,0.376250133,0.761085247,0.595857569,1.73319295,1.13733538,,,,,,,
1426,my mommy makes me a picnic lunch to eat outside .,0.294552934,0.74919926,0.666600521,1.710352715,1.043752194,,,,,,,
1427,my mother and father are both in the church choir .,0.309264329,0.735475872,0.574705953,1.619446154,1.044740202,,,,,,,
1428,my mother has her own fashion brand .,0.34770751,0.765286398,0.608645169,1.721639077,1.112993907,,,,,,,
1429,my mother is a housemaid .,0.358257791,0.746128609,0.572364891,1.676751292,1.1043864,,,,,,,
1430,my mother is a professional make up artist .,0.330813336,0.702558458,0.66280471,1.696176503,1.033371794,,,,,,,
1431,my mother is a well known celebrity .,0.321067695,0.75764063,0.660075226,1.738783551,1.078708325,,,,,,,
1432,my mother is allergic to dogs .,0.315935138,0.745351352,0.571698988,1.632985478,1.06128649,,,,,,,
1433,my mother is an immigrant from saudi arabia .,0.367153224,0.780239537,0.581042989,1.72843575,1.147392761,,,,,,,
1434,my mother is in the hospital .,0.383761703,0.764849583,0.573532902,1.722144187,1.148611285,,,,,,,
1435,my mother is very traditional while i prefer to be more free spirited .,0.357130105,0.761000249,0.670986618,1.789116972,1.118130354,,,,,,,
1436,my mother met elvis .,0.314841081,0.769324463,0.60314476,1.687310305,1.084165544,,,,,,,
1437,my mother raised me by herself while working two jobs .,0.360773521,0.762778245,0.57040022,1.693951986,1.123551766,,,,,,,
1438,my mother raised me since my father left when i was five years old .,0.324496901,0.784835815,0.584285216,1.693617932,1.109332716,,,,,,,
1439,my mother stayed at home all day to raise me and my siblings .,0.337694448,0.774584186,0.574326239,1.686604873,1.112278634,,,,,,,
1440,my mother use to read me bed time stories .,0.305302365,0.738116128,0.643684039,1.687102532,1.043418493,,,,,,,
1441,my mother was a single mother .,0.353101268,0.751382995,0.558115173,1.662599436,1.104484263,,,,,,,
1442,my mother was a weightlifter .,0.39845682,0.746279182,0.58253373,1.727269732,1.144736002,,,,,,,
1443,my mother was born in ireland .,0.353482321,0.774503765,0.583047555,1.71103364,1.127986085,,,,,,,
1444,my mother worked for apple .,0.330387985,0.775100877,0.590303402,1.695792264,1.105488862,,,,,,,
1445,my mother works at a bank .,0.386902514,0.743564946,0.548113673,1.678581134,1.13046746,,,,,,,
1446,my motor never stops running .,0.382257053,0.780798269,0.602845755,1.765901077,1.163055322,,,,,,,
1447,my nails are painted green .,0.338470036,0.736339549,0.636507739,1.711317324,1.074809585,,,,,,,
1448,my name is albert .,0.299242824,0.711425029,0.473863069,1.484530923,1.010667853,,,,,,,
1449,my name is arnold .,0.310683972,0.733262434,0.499742257,1.543688662,1.043946406,,,,,,,
1450,my name is dave .,0.333887029,0.733809841,0.509787286,1.577484156,1.067696869,,,,,,,
1451,my name is frank .,0.309805044,0.712485069,0.534912184,1.557202298,1.022290113,,,,,,,
1452,my name is george .,0.314319763,0.738822432,0.539988205,1.593130401,1.053142196,,,,,,,
1453,my name is gerald .,0.302120139,0.7550117,0.539712524,1.596844363,1.057131839,,,,,,,
1454,"my name is john and i live in dallas , tx .",0.35647413,0.691036891,0.504018965,1.551529986,1.047511021,,,,,,,
1455,my name is kevin .,0.331137319,0.748028368,0.529007117,1.608172805,1.079165687,,,,,,,
1456,my name is nancy .,0.339152714,0.730518051,0.499958002,1.569628767,1.069670765,,,,,,,
1457,my name is nick .,0.315362464,0.721657284,0.503996462,1.54101621,1.037019748,,,,,,,
1458,my name is omar .,0.291023728,0.747745922,0.530249805,1.569019455,1.038769651,,,,,,,
1459,my name is sarah .,0.351080362,0.758593837,0.555953126,1.665627326,1.109674199,,,,,,,
1460,my name is todd .,0.303025916,0.727915192,0.490063119,1.521004227,1.030941108,,,,,,,
1461,my name is tom .,0.326151583,0.715815398,0.501518318,1.543485299,1.041966981,,,,,,,
1462,"my name is william , but people call me bill .",0.333995742,0.72178119,0.493847036,1.549623969,1.055776933,,,,,,,
1463,my neighbor comes over all the time to watch rugby with me .,0.252575782,0.739799617,0.623667575,1.616042974,0.992375398,,,,,,,
1464,my newest car is a chevy .,0.322408312,0.753887247,0.68002319,1.756318749,1.076295559,,,,,,,
1465,my newly bought laptop has a bum battery .,0.441653203,0.75553811,0.566218123,1.763409436,1.197191313,,,,,,,
1466,my next job will be in the federal court .,0.419126098,0.658692775,0.47155636,1.549375232,1.077818872,,,,,,,
1467,my next language to study is french .,0.346693348,0.708396409,0.580753074,1.63584283,1.055089757,,,,,,,
1468,my nickname is bubblegum .,0.283766615,0.767314353,0.61635767,1.667438639,1.051080968,,,,,,,
1469,my number is 42 .,0.309766648,0.757195978,0.585271254,1.652233881,1.066962627,,,,,,,
1470,my older sister plays clarinet .,0.292623821,0.746559795,0.571486731,1.610670347,1.039183616,,,,,,,
1471,my parents are both dead .,0.356862593,0.776752027,0.525096593,1.658711213,1.13361462,,,,,,,
1472,my parents are both over age 100 .,0.39506316,0.750409624,0.547309739,1.692782524,1.145472784,,,,,,,
1473,my parents are distant .,0.370637506,0.778422885,0.537193567,1.686253958,1.149060391,,,,,,,
1474,my parents are in there 80 s .,0.375028472,0.767880746,0.556493881,1.699403099,1.142909218,,,,,,,
1475,my parents are in there 80s .,0.376800587,0.768995256,0.555348756,1.7011446,1.145795844,,,,,,,
1476,"my parents are science deniers , but un religious .",0.325195472,0.708794022,0.555013994,1.589003489,1.033989494,,,,,,,
1477,my parents are very wealthy bankers .,0.383306016,0.741483838,0.567261107,1.692050962,1.124789855,,,,,,,
1478,my parents live across the street from me .,0.377395486,0.778424292,0.552854178,1.708673956,1.155819778,,,,,,,
1479,my parents met at woodstock .,0.350100375,0.779698957,0.581487966,1.711287297,1.129799332,,,,,,,
1480,my parents pay my rent .,0.371597321,0.774076488,0.55525795,1.70093176,1.145673809,,,,,,,
1481,my parents raised me as a buddhist .,0.327815136,0.690858811,0.58496493,1.603638877,1.018673947,,,,,,,
1482,my parents taught me survival skills .,0.315923272,0.766210838,0.598531171,1.680665281,1.082134111,,,,,,,
1483,my parents taught me to find inspiration in the world .,0.354160452,0.766440122,0.674503389,1.795103963,1.120600574,,,,,,,
1484,"my parents used to work in politics , until they discovered the goodness within themselves .",0.363100102,0.754360411,0.57600662,1.693467133,1.117460513,,,,,,,
1485,my parents were both very athletic .,0.341857282,0.778597152,0.633566206,1.75402064,1.120454433,,,,,,,
1486,my parents were like this as well .,0.360821675,0.785417712,0.587894975,1.734134362,1.146239387,,,,,,,
1487,my parents were scientists .,0.350548247,0.747382917,0.590938402,1.688869566,1.097931164,,,,,,,
1488,my parents would take my brother and i when we were little .,0.333056531,0.782738057,0.590783839,1.706578427,1.115794588,,,,,,,
1489,my passion is in programming .,0.335526522,0.692227896,0.690097203,1.717851621,1.027754418,,,,,,,
1490,my passion is writing .,0.34117989,0.706695044,0.675509973,1.723384908,1.047874934,,,,,,,
1491,my poppa has a train set that i play with .,0.316057677,0.742420157,0.575001381,1.633479216,1.058477835,,,,,,,
1492,my position is linebacker .,0.253022349,0.575912818,0.603307545,1.432242713,0.828935167,,,,,,,
1493,my prized possession is a bowie knife .,0.323132359,0.725353627,0.592842358,1.641328344,1.048485986,,,,,,,
1494,my purse has a picture of a skunk on it .,0.345210474,0.762722433,0.588804541,1.696737449,1.107932908,,,,,,,
1495,my sister is a pole dancer .,0.32873817,0.733682508,0.569933285,1.632353963,1.062420678,,,,,,,
1496,my sister is a published author .,0.36023848,0.725474489,0.56890297,1.65461594,1.08571297,,,,,,,
1497,my skin is olive colored .,0.330922098,0.782923578,0.619992458,1.733838134,1.113845676,,,,,,,
1498,my son is a straight a student .,0.360278543,0.694817405,0.512728374,1.567824322,1.055095948,,,,,,,
1499,my son was born completely blind .,0.324289168,0.751774211,0.55614869,1.632212069,1.076063379,,,,,,,
1500,my suspenders sometimes make my shoulders hurt .,0.350345693,0.769153204,0.569670069,1.689168966,1.119498897,,,,,,,
1501,my temper is pretty short .,0.388939933,0.755271851,0.494194831,1.638406615,1.144211784,,,,,,,
1502,my three ring binder has my drawings of ponies all over it .,0.272824822,0.718169513,0.588921692,1.579916027,0.990994335,,,,,,,
1503,my two dogs are the best friends a girl could have .,0.266753183,0.723390757,0.682355941,1.672499881,0.99014394,,,,,,,
1504,"my ultimate dream , however , is to be a writer .",0.331145308,0.687664303,0.737250803,1.756060415,1.018809611,,,,,,,
1505,my uncle use to work on fish boats in florida .,0.313176641,0.766241388,0.605845732,1.68526376,1.079418029,,,,,,,
1506,my wardrobe is all band tees .,0.327100481,0.752490587,0.631989506,1.711580573,1.079591068,,,,,,,
1507,my weakness are sweets .,0.282005677,0.7372187,0.660748731,1.679973108,1.019224377,,,,,,,
1508,my weekends are filled with bird watching .,0.213133664,0.685332307,0.697788647,1.596254617,0.89846597,,,,,,,
1509,my weekends are spent studying and looking over client files .,0.496592815,0.707542661,0.526234285,1.730369761,1.204135476,,,,,,,
1510,my wife always puts a smile on my face .,0.30180836,0.771210335,0.708944686,1.781963381,1.073018695,,,,,,,
1511,my wife and i enjoy long sunday drives .,0.331396763,0.725289604,0.73151683,1.788203197,1.056686367,,,,,,,
1512,my wife and i like to go scuba diving .,0.27643291,0.709288007,0.69511981,1.680840728,0.985720917,,,,,,,
1513,my wife and kids are the best .,0.339825682,0.768915033,0.645524838,1.754265553,1.108740714,,,,,,,
1514,my wife and two kids camp with me .,0.349506526,0.766157606,0.604667644,1.720331777,1.115664133,,,,,,,
1515,my wife has terminal cancer .,0.352573754,0.761727024,0.535316228,1.649617006,1.114300778,,,,,,,
1516,my wife is a college professor .,0.402829978,0.694375453,0.49301855,1.590223981,1.097205432,,,,,,,
1517,my wife is a hairdresser .,0.418819322,0.735151953,0.575215016,1.729186291,1.153971275,,,,,,,
1518,my wife is a nurse .,0.39186114,0.715584966,0.579155435,1.68660154,1.107446106,,,,,,,
1519,my wife is legally deaf .,0.363109737,0.736369914,0.530836271,1.630315921,1.099479651,,,,,,,
1520,my wife makes the best pasta .,0.314547863,0.756801312,0.687668911,1.759018086,1.071349175,,,,,,,
1521,my wife recently got laid off from her human resources job .,0.441575633,0.746125173,0.511157864,1.698858671,1.187700807,,,,,,,
1522,my wife spends all my money .,0.361429421,0.761411564,0.578576265,1.70141725,1.122840986,,,,,,,
1523,my wife stays home with our kids .,0.356475221,0.762946393,0.560175537,1.67959715,1.119421614,,,,,,,
1524,my wife use to be a teacher .,0.327253581,0.732860278,0.571919905,1.632033765,1.06011386,,,,,,,
1525,my wife works as a diesel mechanic .,0.376645213,0.706906966,0.58686644,1.670418619,1.083552179,,,,,,,
1526,my youngest sister is in first grade .,0.315024286,0.727335216,0.512385934,1.554745437,1.042359503,,,,,,,
1527,nachos are my favorite food .,0.255727627,0.687178757,0.687077935,1.629984319,0.942906383,,,,,,,
1528,nachos make me happy .,0.251809339,0.687206549,0.694490027,1.633505916,0.939015888,,,,,,,
1529,nike cleats are my favorite .,0.308301431,0.761762361,0.724516531,1.794580323,1.070063792,,,,,,,
1530,on weekends i do live action roleplaying events .,0.35525915,0.719297625,0.588867074,1.663423849,1.074556775,,,,,,,
1531,"once a year , i take a week off and head to florida .",0.371113415,0.722550891,0.667678386,1.761342692,1.093664306,,,,,,,
1532,one child has autism .,0.350640464,0.765585558,0.544829215,1.661055237,1.116226022,,,,,,,
1533,one day i hope to own my own company .,0.429133301,0.759063081,0.647694132,1.835890514,1.188196382,,,,,,,
1534,one day i played the lottery .,0.341103281,0.751314932,0.611375579,1.703793793,1.092418214,,,,,,,
1535,one of my favorite artists is drake .,0.247623023,0.723400294,0.666120166,1.637143483,0.971023317,,,,,,,
1536,our class is planning a trip to japan .,0.348577317,0.677910327,0.547519302,1.574006946,1.026487645,,,,,,,
1537,our kids are 14 and 12 years old .,0.317070354,0.76342336,0.553757456,1.63425117,1.080493714,,,,,,,
1538,paps likes to go mushroom hunting .,0.240511417,0.708581781,0.651308222,1.60040142,0.949093198,,,,,,,
1539,penn teller are my favorite magicians .,0.343904402,0.739490202,0.605831074,1.689225679,1.083394604,,,,,,,
1540,people hate that i obsess about the poor .,0.400036142,0.760837765,0.610253806,1.771127712,1.160873906,,,,,,,
1541,people in school said i was quiet .,0.366954021,0.676668697,0.430202464,1.473825182,1.043622718,,,,,,,
1542,playing quake on slackware linux makes me happy .,0.225016904,0.61204334,0.617771344,1.454831588,0.837060244,,,,,,,
1543,pudding makes me gassy .,0.298670596,0.747094381,0.640560455,1.686325432,1.045764978,,,,,,,
1544,recently i started taking archery classes and love it .,0.304420229,0.719446151,0.698843507,1.722709887,1.02386638,,,,,,,
1545,regular life disappoints me .,0.3834642,0.763004332,0.549533841,1.696002373,1.146468532,,,,,,,
1546,rita hayworth is the woman of my dreams .,0.28520744,0.764195688,0.683907409,1.733310537,1.049403128,,,,,,,
1547,running is a hobby .,0.342487754,0.719156173,0.709713885,1.771357812,1.061643927,,,,,,,
1548,running is my way to relax .,0.339145011,0.714026105,0.722263183,1.7754343,1.053171116,,,,,,,
1549,she died when i was 18 .,0.353786399,0.773022275,0.526908445,1.65371712,1.126808674,,,,,,,
1550,she taught me to cook .,0.304747698,0.705168664,0.708561109,1.718477471,1.009916362,,,,,,,
1551,skateboarding is a hobby of mine .,0.291196464,0.702039222,0.686324914,1.6795606,0.993235686,,,,,,,
1552,so i started a small business .,0.479607192,0.741775831,0.53432786,1.755710882,1.221383023,,,,,,,
1553,some jokes go too far .,0.350629755,0.762339408,0.64362409,1.756593253,1.112969163,,,,,,,
1554,someday i with to become a famous animator and work for a big company like dreamworks .,0.354552695,0.722737185,0.710695673,1.787985553,1.07728988,,,,,,,
1555,"sometimes , i like to relieve myself when on roses .",0.250495224,0.714429427,0.678508504,1.643433155,0.964924651,,,,,,,
1556,"sometimes , i sit by strangers on the subway and strike up a conversation .",0.369983946,0.739439116,0.550221829,1.659644891,1.109423062,,,,,,,
1557,sometimes i like to visit thrift shops .,0.477782877,0.66835359,0.732164991,1.878301457,1.146136466,,,,,,,
1558,sometimes i think i should get out and exercise more .,0.402975333,0.748991999,0.631771312,1.783738644,1.151967332,,,,,,,
1559,sometimes i volunteer at an urban farm .,0.312542688,0.650092264,0.616197103,1.578832056,0.962634953,,,,,,,
1560,sometimes i wish my computer would work faster .,0.401538319,0.730599266,0.675962686,1.808100271,1.132137585,,,,,,,
1561,spiderman is my favorite .,0.271801431,0.742890343,0.659052452,1.673744227,1.014691775,,,,,,,
1562,spiders scare the life out of me .,0.277206558,0.747051287,0.579225161,1.603483007,1.024257845,,,,,,,
1563,starbucks is my favorite hang out spot .,0.346773702,0.696238045,0.765597035,1.808608782,1.043011747,,,,,,,
1564,story i ve ever heard .,0.368542146,0.775897497,0.563697855,1.708137498,1.144439644,,,,,,,
1565,subway is my favorite fast food restaurant .,0.260667466,0.695184419,0.686468371,1.642320257,0.955851885,,,,,,,
1566,"that way , after graduating , i can teach english there for a year or two .",0.357620818,0.724985041,0.57801728,1.660623139,1.082605859,,,,,,,
1567,the appalachian trail is my favorite .,0.315632681,0.738221858,0.656130224,1.709984764,1.05385454,,,,,,,
1568,the county wide bake sale is where i feel most at home .,0.335625326,0.683889199,0.732830556,1.752345082,1.019514526,,,,,,,
1569,the death of kurt cobain marred my middle school years .,0.319193136,0.756124934,0.543941898,1.619259968,1.07531807,,,,,,,
1570,the future scares me .,0.334063238,0.741402996,0.49891232,1.574378554,1.075466235,,,,,,,
1571,the holidays make me depressed .,0.362997494,0.764923889,0.503375005,1.631296388,1.127921383,,,,,,,
1572,the name of my team is the baltimore ravens .,0.245018016,0.629783468,0.628830549,1.503632034,0.874801485,,,,,,,
1573,"the only music i listen to is pop , because it makes me feel happy .",0.246859041,0.715906999,0.730203501,1.69296954,0.96276604,,,,,,,
1574,"the weather here is very cold , but so beautiful in the spring .",0.2901192,0.744581173,0.69125948,1.725959853,1.034700373,,,,,,,
1575,there are thorns tattooed on my toes .,0.348174542,0.740453532,0.562807362,1.651435436,1.088628075,,,,,,,
1576,this is my second year in the league .,0.331282268,0.743510953,0.656472789,1.73126601,1.074793221,,,,,,,
1577,this past summer i hiked the appalachian trail .,0.328632163,0.72143957,0.694923002,1.744994735,1.050071733,,,,,,,
1578,this summer i went on vacation to italy .,0.374721349,0.701853361,0.649939191,1.7265139,1.076574709,,,,,,,
1579,to free my mind from feeling depressed i look up at the stars at night .,0.266886428,0.705736482,0.612095439,1.584718349,0.97262291,,,,,,,
1580,"to stay in shape , i chase cheetahs at the zoo .",0.249694445,0.699288217,0.603340572,1.552323234,0.948982663,,,,,,,
1581,tomorrow is my first day of safety patrol .,0.362596847,0.691213392,0.671935558,1.725745797,1.053810239,,,,,,,
1582,traffic makes me mad .,0.378002059,0.740245031,0.550112765,1.668359855,1.11824709,,,,,,,
1583,traveling and making friends is something i find delightful .,0.435037335,0.697407508,0.715912228,1.848357071,1.132444843,,,,,,,
1584,"under a pen name , i write romance books .",0.309984533,0.666677968,0.545917661,1.522580162,0.976662501,,,,,,,
1585,"unfortunately , my family lives across the country from me .",0.387984839,0.783773028,0.555100025,1.726857893,1.171757867,,,,,,,
1586,watching nascar races is a great way to spend a sunday for me .,0.279343265,0.684822747,0.66784368,1.632009693,0.964166012,,,,,,,
1587,we are getting married in a park .,0.272698479,0.712431592,0.533989324,1.519119395,0.985130071,,,,,,,
1588,we drink beer and eat food .,0.302300199,0.724741795,0.611923666,1.63896566,1.027041994,,,,,,,
1589,we help each other out in my family .,0.385557896,0.759821321,0.64711513,1.792494347,1.145379217,,,,,,,
1590,we just bought a house near her parents .,0.403808529,0.761494833,0.576531633,1.741834995,1.165303362,,,,,,,
1591,we liked to pretend we were superheroes .,0.291519631,0.688882227,0.743405752,1.72380761,0.980401858,,,,,,,
1592,we lived in virginia while i was growing up .,0.361647273,0.760534188,0.563229877,1.685411338,1.122181461,,,,,,,
1593,we own our home .,0.370145654,0.768727044,0.574389809,1.713262507,1.138872698,,,,,,,
1594,we plan to travel after he retires .,0.352583556,0.728901993,0.653703401,1.73518895,1.081485549,,,,,,,
1595,we spent summers ring at national parks .,0.330099547,0.758620185,0.645932009,1.734651741,1.088719732,,,,,,,
1596,we watch the games together .,0.322543229,0.714985292,0.6108572,1.648385722,1.037528522,,,,,,,
1597,we will be traveling to niagra falls for our honeymoon .,0.256817277,0.706728103,0.685557755,1.649103135,0.96354538,,,,,,,
1598,wedding cakes are my specialty .,0.25927641,0.697942021,0.721830011,1.679048443,0.957218432,,,,,,,
1599,welding is my career field .,0.325386797,0.681143764,0.579564282,1.586094843,1.006530561,,,,,,,
1600,"when i cut loose , i lose control .",0.403825512,0.745752961,0.481478023,1.631056497,1.149578474,,,,,,,
1601,when i grow up i want to be a physical therapist .,0.456659331,0.705570218,0.556854679,1.719084229,1.162229549,,,,,,,
